0.000145525 1.2466
0.00125465 1.24789
0.00467137 1.25081
0.0115884 1.25601
0.0229087 1.26332
0.039267 1.27247
0.0610515 1.28336
0.0884248 1.29589
0.121346 1.30985
0.159591 1.32502
0.202776 1.34123
0.250377 1.35831
0.301751 1.37609
0.356161 1.39444
0.412793 1.41317
0.470779 1.43212
0.529221 1.45115
0.587207 1.47007
0.643839 1.48872
0.698249 1.50695
0.749623 1.52458
0.797224 1.54146
0.840409 1.55742
0.878654 1.57228
0.911575 1.58585
0.938948 1.59792
0.960733 1.60833
0.977091 1.61698
0.988412 1.62376
0.995329 1.62844
0.998745 1.63103
0.999854 1.63216
