4.9253e-06 1.0862
4.37349e-05 1.08638
0.000167808 1.08687
0.000430105 1.08773
0.00088017 1.08901
0.0015642 1.09071
0.0025251 1.09286
0.0038026 1.09543
0.00543327 1.09842
0.00745064 1.10183
0.00988524 1.10564
0.0127647 1.10984
0.0161138 1.11444
0.0199545 1.11941
0.0243061 1.12477
0.0291853 1.13049
0.0346063 1.13658
0.0405806 1.14303
0.0471174 1.14984
0.0542238 1.15701
0.0619042 1.16453
0.070161 1.17239
0.0789947 1.1806
0.0884034 1.18914
0.0983834 1.19801
0.108929 1.20721
0.120033 1.21672
0.131686 1.22654
0.143876 1.23666
0.156592 1.24706
0.16982 1.25773
0.183543 1.26867
0.197745 1.27986
0.212407 1.29129
0.22751 1.30293
0.243033 1.31478
0.258955 1.32682
0.275251 1.33904
0.2919 1.35141
0.308874 1.36392
0.32615 1.37656
0.3437 1.3893
0.361498 1.40212
0.379515 1.41502
0.397724 1.42797
0.416096 1.44096
0.434602 1.45396
0.453212 1.46697
0.471897 1.47996
0.490627 1.49291
0.509373 1.50582
0.528103 1.51867
0.546788 1.53144
0.565398 1.54411
0.583904 1.55668
0.602276 1.56912
0.620485 1.58143
0.638502 1.59359
0.6563 1.60559
0.67385 1.61742
0.691126 1.62906
0.7081 1.64052
0.724749 1.65177
0.741045 1.66281
0.756967 1.67363
0.77249 1.68422
0.787593 1.69458
0.802255 1.70469
0.816457 1.71455
0.83018 1.72416
0.843408 1.73351
0.856124 1.7426
0.868314 1.75142
0.879967 1.75996
0.891071 1.76822
0.901617 1.7762
0.911597 1.7839
0.921005 1.79131
0.929839 1.79843
0.938096 1.80525
0.945776 1.81177
0.952883 1.81799
0.959419 1.8239
0.965394 1.8295
0.970815 1.83478
0.975694 1.83975
0.980046 1.84438
0.983886 1.84868
0.987235 1.85263
0.990115 1.85624
0.992549 1.85949
0.994567 1.86237
0.996197 1.86488
0.997475 1.86702
0.998436 1.86878
0.99912 1.87016
0.99957 1.87118
0.999832 1.87185
0.999956 1.87223
0.999995 1.87236
