1.86292e-05 1.24611
0.000164154 1.24632
0.000624978 1.24686
0.00158858 1.24788
0.00322264 1.2494
0.00567576 1.25143
0.00907808 1.25399
0.013542 1.25709
0.0191627 1.26071
0.0260191 1.26483
0.0341743 1.26942
0.0436762 1.27447
0.0545586 1.27996
0.0668411 1.28585
0.0805306 1.29214
0.0956214 1.29878
0.112096 1.30576
0.129926 1.31306
0.149073 1.32066
0.169488 1.32853
0.191114 1.33665
0.213884 1.345
0.237724 1.35356
0.262555 1.36231
0.288289 1.37122
0.314833 1.38028
0.342089 1.38947
0.369955 1.39877
0.398325 1.40815
0.427091 1.4176
0.45614 1.4271
0.485361 1.43662
0.514639 1.44614
0.54386 1.45566
0.572909 1.46513
0.601675 1.47456
0.630045 1.4839
0.657911 1.49315
0.685167 1.50229
0.711711 1.51128
0.737445 1.52012
0.762276 1.52878
0.786116 1.53724
0.808886 1.54548
0.830512 1.55347
0.850927 1.5612
0.870074 1.56864
0.887904 1.57577
0.904379 1.58256
0.919469 1.58901
0.933159 1.59507
0.945441 1.60073
0.956324 1.60597
0.965826 1.61076
0.973981 1.61509
0.980837 1.61894
0.986458 1.62229
0.990922 1.62513
0.994324 1.62746
0.996777 1.62928
0.998411 1.63062
0.999375 1.63149
0.999836 1.63195
0.999981 1.63214
