2.35633e-06 1.24601
2.09856e-05 1.24605
8.07604e-05 1.24613
0.000207656 1.24631
0.000426359 1.24658
0.000760287 1.24696
0.00123161 1.24746
0.00186128 1.24808
0.00266904 1.24883
0.00367344 1.24971
0.00489187 1.25073
0.00634059 1.25188
0.00803473 1.25317
0.00998832 1.25458
0.0122143 1.25613
0.0147246 1.25781
0.01753 1.25962
0.0206405 1.26156
0.0240648 1.26362
0.0278107 1.2658
0.0318853 1.2681
0.0362945 1.27051
0.0410434 1.27304
0.0461362 1.27567
0.0515761 1.27842
0.0573657 1.28127
0.0635065 1.28422
0.0699995 1.28726
0.0768446 1.29041
0.0840411 1.29364
0.0915876 1.29696
0.0994819 1.30037
0.107721 1.30387
0.116301 1.30744
0.125219 1.3111
0.134469 1.31482
0.144045 1.31862
0.153942 1.32249
0.164153 1.32643
0.174671 1.33043
0.185488 1.33449
0.196596 1.33861
0.207985 1.34279
0.219648 1.34702
0.231573 1.3513
0.243752 1.35563
0.256172 1.36001
0.268825 1.36443
0.281697 1.36889
0.294779 1.37339
0.308057 1.37792
0.321519 1.38249
0.335154 1.38708
0.348947 1.39171
0.362887 1.39636
0.37696 1.40103
0.391152 1.40573
0.405449 1.41044
0.419839 1.41516
0.434307 1.4199
0.448839 1.42465
0.463421 1.42941
0.478038 1.43417
0.492677 1.43894
0.507323 1.4437
0.521962 1.44847
0.536579 1.45323
0.551161 1.45798
0.565693 1.46272
0.580161 1.46745
0.594551 1.47216
0.608848 1.47685
0.62304 1.48153
0.637113 1.48618
0.651053 1.49081
0.664846 1.49541
0.678481 1.49998
0.691943 1.50452
0.705221 1.50902
0.718303 1.51348
0.731175 1.5179
0.743828 1.52228
0.756248 1.52661
0.768427 1.53089
0.780352 1.53513
0.792015 1.5393
0.803404 1.54342
0.814512 1.54748
0.825329 1.55148
0.835847 1.55542
0.846058 1.55928
0.855955 1.56308
0.865531 1.5668
0.874781 1.57045
0.883699 1.57402
0.892279 1.5775
0.900518 1.5809
0.908412 1.58421
0.915959 1.58744
0.923155 1.59057
0.930001 1.5936
0.936493 1.59653
0.942634 1.59937
0.948424 1.60209
0.953864 1.60471
0.958957 1.60723
0.963705 1.60962
0.968115 1.61191
0.972189 1.61407
0.975935 1.61612
0.97936 1.61804
0.98247 1.61984
0.985275 1.62152
0.987786 1.62306
0.990012 1.62449
0.991965 1.62578
0.993659 1.62694
0.995108 1.62798
0.996327 1.62889
0.997331 1.62967
0.998139 1.63033
0.998768 1.63088
0.99924 1.63131
0.999574 1.63164
0.999792 1.63187
0.999919 1.63201
0.999979 1.63209
0.999998 1.63212
